,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pseudocolour,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,in_qso_candidates,in_galaxy_candidates,non_single_star,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,gaia_ra,gaia_dec,gaia_ra_e,gaia_dec_e,radio_ra,radio_dec,radio_ra_e,radio_dec_e,radio_idx,d2d,d3d,1.266GHz,1.266GHz_e,Group,MG
44,4625375423526111232,1.1833584597883984,0.034396037,1.8273485755968792,0.045458812,14.465526319733678,0.0467844,,False,6085.081604321581,2.7636662,16.226702,2677.856516251489,10.64021,16.769073,4825.730230952032,15.538988,1.2300854,,NOT_AVAILABLE,False,False,0,1.0316112e-13,5.1531403e-13,4694.364,4.4732,-0.5236,997.7003,0.144,0.1126,0.0599,63.389517840484736,-79.96269787696257,0.033695526,0.034076866,63.38577499999999,-79.96229444444445,0.0007374999999999999,0.00013055555555555555,8395,2.761268817752871,1.3387009000604238e-05,18.9,2.0,,6.5922835994163105
45,4622343447196790016,0.8323233723643496,0.10717604,-4.716278321550042,0.13335215,0.677270456729983,0.13095477,,False,981.5509711018992,1.374087,18.207584,334.2308067409077,9.65403,19.028425,880.0986261728193,17.386568,1.6418571,,NOT_AVAILABLE,False,False,0,1.177482e-13,3.1533387e-10,4003.7927,4.6382,-1.5235,902.4009,0.0176,0.0129,0.0069,63.398027557668414,-80.29027798078067,0.0988828,0.09905191,63.40012083333333,-80.29086666666666,0.0008499999999999998,0.00014166666666666668,8443,2.471142994963235,1.1980439319277419e-05,14.9,1.7,,7.809044450855165
46,4625779695912136448,1.4617044169908906,0.046941396,2.4828559646545583,0.05226795,5.424751958907814,0.05553498,,False,2954.0382141787027,1.9167662,17.011326,983.9101893835284,9.95492,17.856153,2823.200107869183,16.121042,1.7351112,,NOT_AVAILABLE,False,False,0,1.04663206e-13,5.391812e-13,4280.2275,4.5459,0.072,831.2476,0.6873,0.5031,0.268,63.406830248178025,-79.4443163885659,0.04462149,0.043463968,63.40569999999999,-79.44361666666667,0.0007624999999999999,0.0001388888888888889,8458,2.626973545942727,1.2735927149770377e-05,15.8,2.0,,7.835623796596561
47,4622345921097960192,0.421697728891431,0.039399907,4.319883980015278,0.0481225,8.154370497174375,0.047263,,False,4423.745011106513,2.542508,16.572891,2204.8420488522493,9.483412,16.980099,3214.7623324324622,15.980023,1.0000753,,NOT_AVAILABLE,False,False,0,1.0226925e-13,5.1098e-13,5322.6846,4.6537,-0.4801,1280.1917,0.1751,0.1431,0.0769,63.4150107591858,-80.22699217836026,0.038101792,0.036960535,63.41344999999999,-80.22655833333333,0.0002875,4.9999999999999996e-05,8483,1.8300371608062251,8.872270524942592e-06,134.0,6.4,,4.697897310355614
48,4625779803287053440,0.3000980683971307,0.009151657,5.636129330153321,0.011281372,7.022490321341582,0.010995253,,False,108330.17220097307,13.830418,13.100493,48203.744963971,30.141466,13.63084,85927.48438851608,12.412565,1.2182751,-27.924047,NOT_AVAILABLE,False,False,0,1.02132814e-13,5.101483e-13,5479.996,2.9233,-0.0229,2726.7576,0.6731,0.5377,0.2851,63.41528460438572,-79.426859991159,0.009243308,0.008321766,63.414325,-79.42659166666667,0.00023749999999999997,4.4444444444444447e-05,8491,1.1553834557125675,5.601457062570083e-06,166.2,7.3,,0.48680900033040864
49,4622346406430481280,0.9513680024095234,0.060488492,2.457537940357827,0.07071936,-6.166128086338911,0.07780297,,False,2264.213616875794,1.5896479,17.300074,903.3879861891758,6.5104465,17.948856,1925.24790931028,16.536678,1.412178,,NOT_AVAILABLE,False,False,0,1.0228671e-13,5.2817456e-13,4310.8555,4.4309,-0.4625,1399.501,0.0199,0.015,0.008,63.42025751334255,-80.19522665210707,0.05609937,0.058271546,63.42077499999999,-80.19565,0.0007,0.00011944444444444444,8512,1.5567195915509862,7.547189556335805e-06,22.3,2.2,,7.1918167029900175
50,4625382840933840896,0.8672193550445282,0.093378216,8.876016669561222,0.14201017,-15.672864137798728,0.1290272,,False,1100.8171470024902,1.3048167,18.083078,395.7803823087526,11.452611,18.844906,1018.8414895324612,17.227629,1.6172771,,NOT_AVAILABLE,False,False,0,1.0283364e-13,7.0346626e-13,3942.951,4.3848,-0.5042,1582.8048,0.0105,0.0076,0.0041,63.4846583994027,-79.84096260128597,0.094421685,0.09392473,63.48410416666666,-79.84113055555555,0.0008458333333333333,0.00014722222222222223,8732,0.6995935387549547,3.391725188030148e-06,13.6,1.6,,7.773722810542779
51,4625383699927320704,1.398369473678247,0.24675785,-0.8341986664580935,0.3575586,1.92868114167826,0.34792876,1.3451594,False,283.3593896980361,0.863544,19.556522,93.0718585392959,6.476609,20.416496,307.334133585192,18.528868,1.8876286,,NOT_AVAILABLE,False,False,0,5.0596954e-10,5.823567e-10,,,,,,,,63.49837061082917,-79.76035903730313,0.24131496,0.24894269,63.498875,-79.76075,0.0007083333333333334,0.0001277777777777778,8792,1.4440038915150957,7.000728421827678e-06,19.6,2.0,,10.284631673856556
52,4625373426365494272,0.7924264694223269,0.03918719,8.097376162782998,0.050780255,16.09967733348529,0.049048096,,False,5002.669652328989,2.4591153,16.439362,2439.622531481325,14.258227,16.870235,3664.8262442539326,15.837762,1.0324736,,NOT_AVAILABLE,False,False,0,1.02259144e-13,5.1092117e-13,5097.301,4.7225,-0.9952,929.607,0.1173,0.0951,0.0514,63.52119888343061,-80.04366540847184,0.038314857,0.037249092,63.521741666666664,-80.04353888888889,0.0007708333333333332,0.00013333333333333334,8866,0.5670928171221423,2.749343562016581e-06,17.5,1.9,,5.934156869239546
53,4622345577500587904,1.0799117951032278,0.1294881,17.46032892670573,0.15438107,13.460062357491386,0.15273032,1.319781,False,692.0154849676701,1.1201385,18.587078,188.0461104656284,7.480744,19.652882,723.1099194957303,17.599884,2.0529976,,NOT_AVAILABLE,False,False,0,1.03214326e-13,5.4895124e-13,3820.307,4.7548,-0.2587,854.374,0.613,0.427,0.2414,63.527859206545706,-80.21395988444385,0.12206561,0.12250351,63.52557083333333,-80.214,0.001,0.00016944444444444445,8882,1.407657149042301,6.824514441644246e-06,10.5,1.3,,8.75401942343329
54,4625373430661290112,0.6292712966834006,0.038475074,8.579324462353844,0.048776608,10.683599899051574,0.04801233,,False,4700.219621785103,2.242074,16.50707,2186.8254417800404,12.191949,16.989006,3560.0212014188423,15.869264,1.1197424,,NOT_AVAILABLE,False,False,0,1.0255972e-13,5.1230515e-13,5008.3687,4.5331,0.1585,1291.9016,0.1331,0.1059,0.0557,63.52955365366765,-80.04103589201337,0.037222166,0.03636112,63.53189583333332,-80.04163055555556,0.00047916666666666664,8.333333333333333e-05,8900,2.5902272879845545,1.255777626391171e-05,49.7,3.8,,5.5012596123659865
55,4625388720744838784,0.8727415890009766,0.08211538,2.702125701368333,0.12709096,9.324202156450797,0.105409995,,False,1535.0287329115135,1.9280977,17.722076,466.9735747300504,7.7010336,18.665312,1582.3355998124127,16.74965,1.9156628,,NOT_AVAILABLE,False,False,0,1.0284629e-13,5.8028094e-13,3867.6223,4.7283,-0.2631,655.1643,0.3252,0.2293,0.128,63.57562360062175,-79.67784439818679,0.09084532,0.07494504,63.572799999999994,-79.67841111111112,0.0006083333333333332,0.00010833333333333334,9055,2.734875218372498,1.3259049219843223e-05,26.9,2.5,,7.42650436008611
56,4622346475149958912,0.5760535362869059,0.048029795,2.012291160873409,0.05805274,6.574826965318693,0.05792716,,False,3038.4363718596373,1.790269,16.980742,1482.9316721473608,8.0480585,17.41074,2204.9687157354147,16.389389,1.0213509,,NOT_AVAILABLE,False,False,0,1.02269674e-13,5.1087633e-13,5038.2676,4.723,-0.9433,1204.0548,0.0136,0.011,0.0059,63.57712062080407,-80.1833753164957,0.045715664,0.045276012,63.5799625,-80.18399166666667,0.0007,0.00011944444444444444,9077,2.822362595727741,1.3683199994495488e-05,22.2,2.2,,5.7830562351155645
57,4622332490736595968,0.4362888350629104,0.040240176,6.1883591196802,0.047325995,2.268410628190438,0.047822174,,False,3925.8283774862416,2.0116372,16.70254,1947.0376315456745,11.188594,17.115107,2790.331199469605,16.133757,0.98134995,,NOT_AVAILABLE,False,False,0,1.02107884e-13,5.1002697e-13,5107.6704,4.384,-1.2651,1798.737,0.0055,0.0045,0.0024,63.82345468369551,-80.45582022559016,0.039417394,0.036752313,63.820762499999994,-80.4559888888889,0.00041666666666666664,6.944444444444444e-05,9897,1.717860525458447,8.328422849782514e-06,72.7,4.8,,4.901410496144148
58,4625766471708576640,4.034542399183168,0.020769784,35.63048003756758,0.024006011,71.26777142298685,0.025792984,,False,16885.93510597597,5.316692,15.118554,5232.198256573749,12.206328,16.041832,17166.09562242364,14.161217,1.8806152,76.1106,NOT_AVAILABLE,False,False,0,1.7308995e-13,8.6457566e-13,3678.5947,4.4549,-0.665,245.7161,0.0887,0.0625,0.0345,63.87310436214903,-79.52737371891811,0.020319115,0.019372752,63.87671666666666,-79.52763055555556,0.0007833333333333333,0.00014166666666666668,10097,2.5381129874491473,1.230511900509701e-05,15.1,1.8,,8.147525419231599
59,4622378979462441088,1.8787727404686556,0.025720526,9.959093598173782,0.0339645,17.86822163609219,0.034627378,,False,10335.644792454044,3.8068442,15.651523,4062.051735745159,15.091395,16.316679,8951.613752122475,14.868142,1.4485369,,NOT_AVAILABLE,False,False,0,1.0453929e-13,5.222181e-13,,,,,,,,64.0413716694088,-79.92963740290249,0.02691912,0.024999816,64.04206666666666,-79.92944166666668,0.0007333333333333331,0.00013055555555555555,10686,0.8294183778953379,4.021133769683475e-06,18.9,2.0,,7.020894251408711
60,4622341527347653248,0.7203832485186449,0.04688398,7.6980044839022845,0.056170147,6.0177853776032695,0.055193603,,False,3169.519049897097,1.9224222,16.934883,1308.1843238701756,11.301451,17.54687,2619.4404259327302,16.202374,1.3444958,,NOT_AVAILABLE,False,False,0,1.0271005e-13,5.138288e-13,4651.9033,4.513,0.0371,1282.6003,0.1445,0.1107,0.0581,64.05838315436492,-80.31971958461074,0.045355856,0.044164628,64.05944999999998,-80.31975833333333,0.0007624999999999999,0.00013055555555555555,10751,0.6606974663218158,3.2031517074870244e-06,18.8,2.0,,6.222701026841715
61,4622371278584907776,0.7149824004640902,0.09924537,15.878039540227208,0.1307744,3.5065806944343727,0.12521791,,False,1012.3409723322034,1.2488232,18.17405,352.1866730572692,9.007767,18.97161,939.2716330492916,17.315918,1.6556911,,NOT_AVAILABLE,False,False,0,1.0319146e-13,6.0722065e-13,3918.8765,4.815,-0.6763,836.8015,0.0178,0.0129,0.0069,64.10542626351764,-80.07078115437285,0.09610486,0.09585813,64.10769166666667,-80.07096944444444,0.0006166666666666665,0.00010833333333333334,10918,1.5610869529823912,7.568363122041832e-06,28.2,2.6,,7.445526758128473
62,4622379524922139776,2.3801330766375357,0.18257953,25.34982243067949,0.29169863,1.1690763118146636,0.2507265,1.2042493,False,423.5843678902987,1.0261964,19.120018,79.63143517903428,8.554021,20.58583,581.0248611408522,17.837408,2.7484226,,NOT_AVAILABLE,False,False,0,1.05408046e-13,1.8244509e-10,,,,,,,,64.15789621235214,-79.8867447675283,0.18548886,0.18853238,64.15965833333333,-79.88671944444445,0.0005249999999999999,9.166666666666667e-05,11095,1.1176329875425133,5.41843762819668e-06,38.9,3.2,,11.003024198798606
63,4622378047453302016,0.2440540914518518,0.010571872,7.693243162403595,0.013030443,1.1314087682637242,0.014110055,,False,82249.77713758677,10.414489,13.39953,39541.662484944085,21.806871,13.845905,61042.76697370926,12.78381,1.0620956,182.15123,NOT_AVAILABLE,False,False,0,1.0218135e-13,5.103907e-13,,,,,,,,64.22386106104122,-79.96874117492814,0.010029741,0.010048653,64.22288749999998,-79.96807222222222,0.0008999999999999999,0.00015555555555555556,11294,2.4844096581499913,1.2044757917441009e-05,12.3,1.5,,0.3369604639796595
64,4622365781027322240,1.1314364697842647,0.13848738,17.632616480622033,0.16837238,5.186128723042697,0.16006142,,False,698.2724097267863,1.2408805,18.577305,161.0729615385057,13.059591,19.820986,670.6285577184545,17.68169,2.1392956,,NOT_AVAILABLE,False,False,0,1.2771985e-12,4.0120445e-11,3457.913,4.647,-0.8133,572.9427,0.0823,0.0562,0.0319,64.22611971443158,-80.20960660647599,0.13171482,0.1339886,64.22455833333332,-80.20990277777778,0.00021249999999999996,3.611111111111111e-05,11298,1.4319117521405753,6.942104075762006e-06,346.7,12.8,G25,8.845455866589722
65,4622326443422646784,2.0686932847240413,0.017912995,13.96654455428882,0.02053604,5.845503431397732,0.020313429,,False,21848.73776216533,4.6971207,14.838801,9241.704623009284,19.721693,15.424162,17920.142149010368,14.114542,1.3096199,44.071518,NOT_AVAILABLE,False,False,0,1.03335316e-13,5.161772e-13,4630.7344,4.5323,-0.0018,478.5876,0.166,0.1281,0.0674,64.27334677732499,-80.4604718894612,0.017103612,0.016578982,64.27376249999999,-80.46100833333334,0.0008125,0.0001361111111111111,11466,1.9470594080640664,9.439610389601457e-06,17.1,2.0,,6.41728152334754
66,4625760733632280832,0.9586619178635324,0.11797,-9.694760416876717,0.14772674,13.014385647392126,0.14812404,,False,837.3561449780292,1.2511133,18.38009,275.4946936955222,11.002364,19.238258,800.5156499509009,17.489471,1.7487869,,NOT_AVAILABLE,False,False,0,1.1119463e-13,1.3449056e-12,3698.1404,4.3709,-1.7243,704.2345,0.006,0.0043,0.0023,64.30194477363796,-79.64571856231552,0.11919309,0.11685082,64.30281666666666,-79.64579722222223,0.0006208333333333332,0.00011111111111111112,11561,0.6312322732054158,3.0603004201125842e-06,25.5,2.5,,8.288417378432417
67,4622378120469600000,0.7508408772528316,0.03552574,0.6228113078830773,0.04344869,2.9396145182114606,0.044017904,1.5012435,False,5719.865657975836,2.636676,16.293901,2743.811195517094,8.47343,16.742657,4250.2211542464765,15.676867,1.0657902,,NOT_AVAILABLE,False,False,0,1.0228201e-13,5.109086e-13,5025.9634,4.4247,-0.5507,1370.4952,0.0972,0.0783,0.042,64.3397822205869,-79.96372371833412,0.03394518,0.033842366,64.34040833333333,-79.964025,0.00043333333333333326,7.500000000000001e-05,11693,1.1535519624208386,5.592577732513026e-06,61.5,4.3,,5.671640542189831
68,4622378116172857728,0.4691408193922848,0.03840757,6.073142397027457,0.046912383,9.896865096467764,0.04685793,,False,5582.528641294975,2.6713464,16.32029,2902.95109345588,11.87663,16.681442,3890.7080752515058,15.772824,0.908618,,NOT_AVAILABLE,False,False,0,1.0212426e-13,5.107281e-13,5525.0327,4.6433,-0.7347,1227.5983,0.1501,0.1245,0.0674,64.35275773244172,-79.95944771477608,0.03618573,0.036230557,64.35309999999998,-79.95931388888889,0.0006458333333333332,0.00011388888888888888,11736,0.5274982222196956,2.557383548916601e-06,25.2,2.4,,4.6768061102225875
69,4625769701523987072,0.6545170365902465,0.050799776,-2.1065804752132866,0.058770474,-8.379592172030527,0.06277198,,False,3492.634768787693,2.0361798,16.829483,1656.3992219842128,9.976981,17.29063,2629.677331429349,16.19814,1.0924911,,NOT_AVAILABLE,False,False,0,1.0240456e-13,5.11802e-13,4878.6123,4.4747,-0.5161,1521.9695,0.0285,0.0227,0.0121,64.43886351665977,-79.4919506516857,0.047930982,0.045158453,64.43868749999999,-79.49151111111111,0.0007916666666666665,0.00014444444444444444,12020,1.5865605610793703,7.691862659187356e-06,14.6,1.9,,5.909087776976575
70,4622326649581077632,1.0013524630772896,0.025486005,-2.6007262396958724,0.029159922,0.8462830926965695,0.02982134,,False,11123.600101474269,3.3982723,15.5717535,5393.083017732695,11.363661,16.00895,8174.047017855065,14.966803,1.0421467,,NOT_AVAILABLE,False,False,0,1.0276925e-13,5.133333e-13,5190.5034,4.5495,-0.4326,849.2484,0.1585,0.1286,0.0689,64.44703571586192,-80.45114210881853,0.023558466,0.023932148,64.45155833333332,-80.45095833333333,0.0006374999999999998,0.00010555555555555555,12065,2.780776007435566,1.3481582524965361e-05,28.6,2.7,,5.5746883520647526
71,4622757001007502080,1.32664459081176,0.0317786,14.093934524576376,0.041141562,21.97508123873673,0.04106465,,False,7668.708937644058,3.1206527,15.975561,3372.3328426508965,12.934668,16.518717,6173.956923079995,15.271486,1.2472305,,NOT_AVAILABLE,False,False,0,1.03910167e-13,5.190731e-13,,,,,,,,64.55593005971329,-79.78775698846955,0.031848863,0.031201353,64.55897499999999,-79.78818055555556,0.00019999999999999998,3.611111111111111e-05,12422,2.4702353579973026,1.197603897110048e-05,377.2,13.8,,6.589333952969607
72,4622329054762635776,2.0411466342066307,0.0111474395,27.38968531539749,0.011882584,-5.318827113839994,0.013098911,,False,149379.37990022413,32.076286,12.75164,82917.38641007304,47.809654,13.041928,96767.27630087298,12.283574,0.7583542,196.65088,NOT_AVAILABLE,False,False,0,1.0219946e-13,5.1048114e-13,6190.193,4.2867,-1.4986,483.986,0.2462,0.2113,0.1159,64.58878890707392,-80.34777702481705,0.009960032,0.011088533,64.58704166666665,-80.34834722222222,0.0008041666666666666,0.0001361111111111111,12498,2.307773581682286,1.1188402052975209e-05,16.9,1.9,,4.301011025881426
73,4622380113333809920,0.9778033082528929,0.019730434,3.6185234895361456,0.024360115,9.382846394471578,0.025777398,,False,17869.265194885484,5.4521194,15.0571,9202.927100541378,14.161678,15.428727,12363.13212041554,14.517574,0.91115284,,NOT_AVAILABLE,False,False,0,1.02690216e-13,5.129332e-13,5618.254,4.444,-0.1808,952.4774,0.1845,0.1531,0.0821,64.63226425835195,-79.8768328632484,0.018532036,0.020249043,64.62868333333331,-79.87713888888888,0.0005,8.61111111111111e-05,12629,2.5194467408520573,1.2214622487821609e-05,43.9,3.5,,5.0083575115072865
74,4625762760856843008,1.3323961105621815,0.119020596,5.302639810327553,0.15691544,1.3271755763183175,0.15062195,,False,1011.681624081777,1.361525,18.174757,257.16914553016926,9.422907,19.312996,1168.9961359335523,17.078363,2.2346325,,NOT_AVAILABLE,False,False,0,1.66153e-13,7.6044813e-13,3628.9866,4.8047,-0.27,526.9829,0.6036,0.4082,0.2432,64.66370589456915,-79.55801082508873,0.120124646,0.11463285,64.66589583333332,-79.55793888888888,0.00041249999999999994,7.500000000000001e-05,12744,1.452138934068559,7.040168221078379e-06,61.6,4.4,,8.797923781294106
75,4622367537669591424,0.3590010486288226,0.06903045,1.3963269319028635,0.08348124,4.875756897716947,0.0862006,,False,1818.96836148752,1.5278076,17.537804,982.5907470164732,11.472081,17.85761,1225.9450127298098,17.026718,0.83089256,,NOT_AVAILABLE,False,False,0,3.8317176e-11,5.111697e-13,5533.969,4.7094,-1.5341,1994.4977,0.007,0.0059,0.0032,64.76622126090363,-80.12879673158548,0.061376855,0.06967102,64.76598333333332,-80.12833888888888,0.0005124999999999999,8.61111111111111e-05,13066,1.6547620094391575,8.022512611560823e-06,43.1,3.5,,5.313282585691683
76,4625768735155529216,9.5018081972081,0.017826598,-12.415228997659494,0.024275336,16.18171871861074,0.024948966,,True,31677512.084520657,8812.918,6.935489,21351814.49085565,13996.057,7.014955,15543274.820273511,6.769039,0.24591589,3.1677313,NOT_AVAILABLE,False,False,0,1.3750302e-13,6.868207e-13,9344.217,4.2517,0.4273,105.5287,0.4648,0.4381,0.2328,64.77601883312174,-79.52086592537263,0.018582262,0.018870933,64.77695833333331,-79.52143055555555,0.0005708333333333333,0.00010277777777777778,13124,2.1237057951190788,1.029601624120748e-05,30.0,2.8,,1.82452029767816
77,4622755974512033920,0.558824415501633,0.058450125,3.982928393345052,0.078319356,-2.626568976258608,0.074689254,,False,2261.302712875705,1.9241472,17.30147,1034.2943426024635,6.6324725,17.801931,1999.2584129781876,16.495724,1.3062077,,NOT_AVAILABLE,False,False,0,1.03617324e-13,9.250317e-10,4699.2188,4.7475,-0.9814,932.4089,0.3517,0.2741,0.1478,64.78467516077325,-79.82015995174261,0.05782829,0.062866226,64.78429166666666,-79.81991666666666,0.0004958333333333333,8.61111111111111e-05,13142,0.9091807951767437,4.407832881021343e-06,43.7,3.5,,6.037846862711708
78,4622352385024991360,0.5733924773192896,0.05724538,8.353673943260814,0.057629995,5.374594833159311,0.06788739,,False,2536.1692716808843,1.7370132,17.176922,1196.9886662201902,7.4970274,17.643316,1911.848674031365,16.544262,1.0990543,,NOT_AVAILABLE,False,False,0,3.670758e-11,5.1144294e-13,4859.063,4.6874,-0.743,1244.7764,0.0345,0.0274,0.0146,64.80967516439448,-80.34271962772938,0.049389504,0.058989786,64.81183333333333,-80.34242777777777,0.00047916666666666664,8.055555555555556e-05,13238,1.6741159750633088,8.116343284746024e-06,53.3,4.0,,5.9691819543868885
79,4622353205363052288,1.3222516260848094,0.14249866,3.872121785894128,0.16327325,20.1475356375493,0.1748364,,False,676.1770729496201,1.16873,18.612215,127.71008618031392,9.557885,20.072979,892.2328761820693,17.3717,2.7012787,,NOT_AVAILABLE,False,False,0,1.3563251e-13,6.212234e-13,3453.0,4.286,-0.2065,928.4324,0.8911,0.5755,0.3738,64.81581116630576,-80.2716456995523,0.12885594,0.14649382,64.81505,-80.27180555555556,0.0004833333333333333,8.333333333333333e-05,13260,0.7386293370527187,3.5809760787155475e-06,51.3,3.9,,9.21878554890028
80,4622373584983540480,1.0692419142601817,0.033703644,6.920381203287025,0.0421955,13.413770533850768,0.03840188,,False,7723.399932134707,3.1607044,15.967846,3532.332532566288,26.996084,16.468388,6015.064389082161,15.299795,1.1685925,,NOT_AVAILABLE,False,False,0,1.03335316e-13,5.1646236e-13,4869.7554,4.5035,-0.3062,934.8229,0.1852,0.1465,0.078,64.82898640132595,-80.06719709227785,0.030711116,0.031888515,64.82931666666664,-80.06785277777777,0.0005791666666666666,9.999999999999999e-05,13299,2.3693598229042903,1.1486980576109241e-05,32.7,2.9,,6.113225873762959
81,4622766312496637696,3.2970240586476853,0.08119837,-22.474275916403872,0.11064359,5.522298976073429,0.107562,,False,1436.8871409191458,1.6143304,17.79381,313.27607324234634,10.274745,19.098724,1782.587642666657,16.620268,2.4784565,,NOT_AVAILABLE,False,False,0,1.0923687e-13,6.2117623e-13,3469.356,4.8294,-0.4253,303.559,0.8041,0.5279,0.3274,64.8639615977416,-79.53685812202635,0.08448451,0.08699463,64.86477083333332,-79.53669166666667,0.0006833333333333333,0.000125,13412,0.7993689983946068,3.875450266748365e-06,20.2,2.2,,10.38442058118105
82,4622377433273447168,2.667547227311186,0.5077036,13.8144336500258,0.71101123,29.88670582378877,0.79454803,,False,124.1069388143334,0.7332761,20.452877,88.74914401426292,6.5083475,20.468132,59.51633091039972,20.311306,0.15682602,,NOT_AVAILABLE,False,False,0,0.00029644612,1.7035234e-08,,,,,,,,64.90606745448098,-79.89713114889666,0.44422263,0.5203294,64.90192083333332,-79.89684444444445,0.00019583333333333331,3.3333333333333335e-05,13524,2.814687729580871,1.3645991193404584e-05,527.0,18.9,,12.583437585429266
83,4622374306538041856,0.6587135693641858,0.014314173,11.395738888048536,0.016357673,9.782938782141452,0.01787654,,False,42853.62143467932,6.779527,14.107398,20145.500811584672,12.994232,14.578097,32407.86774170713,13.47127,1.1068277,29.179703,NOT_AVAILABLE,False,False,0,1.02354316e-13,5.112546e-13,5348.014,3.6805,-0.3077,1363.5879,0.465,0.377,0.2028,64.91270324012001,-80.00358702933767,0.013118776,0.014663456,64.91285833333333,-80.00289166666667,0.0009541666666666666,0.00016388888888888887,13566,2.5051812403530214,1.214546138972472e-05,11.1,1.4,,3.2008810495537805
84,4622753122653750656,1.625555592573786,0.05730027,11.904677583601533,0.08250899,4.169495521219485,0.07185532,,False,2369.688971959441,1.8404971,17.250639,646.0182625828197,8.392689,18.312931,2514.4919935904577,16.246769,2.066162,,NOT_AVAILABLE,False,False,0,1.08216875e-13,5.585533e-13,3924.136,4.6906,0.0378,544.64,0.7249,0.507,0.2847,64.96825543251829,-79.809767066001,0.059693545,0.05809848,64.96767499999999,-79.80902777777777,0.0009499999999999999,0.00016666666666666666,13739,2.68699122076775,1.3026901048386722e-05,10.8,1.4,,8.30564813288014
85,4622766041915362944,0.4800358891567997,0.074894994,10.615901648574903,0.099906534,12.759622685676067,0.098210946,,False,1637.475785784718,1.7023159,17.65193,766.1002250473798,10.847157,18.127829,1241.6819957586322,17.012869,1.1149597,,NOT_AVAILABLE,False,False,0,1.02113556e-13,5.758408e-13,4818.651,4.7378,-0.924,1404.0343,0.031,0.0246,0.0132,64.97399304554303,-79.5538133520196,0.07689567,0.07592074,64.97435833333331,-79.55360833333333,0.0007999999999999999,0.00014444444444444444,13753,0.7756249738189237,3.760335987222816e-06,14.5,1.8,,6.058298539795588
86,4622374272178305280,1.2484476780168143,0.11240624,-12.26339403190386,0.13901256,1.9709772980403784,0.13599892,,False,932.1853088689626,1.2851125,18.26361,228.13306656475143,7.3082952,19.443071,1012.1485153446988,17.234785,2.2082863,,NOT_AVAILABLE,False,False,0,1.043213e-13,5.3367835e-13,3947.222,4.6867,0.0646,837.3939,0.9272,0.6461,0.3631,65.0048557392597,-80.00747555504734,0.10765587,0.11203302,65.00096666666666,-80.00756388888888,0.000325,5.555555555555556e-05,13857,2.4501042807709634,1.1878440754560852e-05,104.0,5.7,,8.745461729733458
87,4622766660390754944,0.687892918104887,0.030408422,30.035609885579,0.044583973,44.58350571150326,0.04190659,,False,7745.215364271108,3.3568242,15.964783,4178.044251951287,17.341166,16.28611,5172.314787129252,15.463683,0.8224268,,NOT_AVAILABLE,False,False,0,1.02168606e-13,1.2960133e-10,6095.9023,4.4785,-1.7325,1468.2678,0.3184,0.2711,0.149,65.01866867667043,-79.52617323192136,0.03180165,0.031140678,65.01658333333332,-79.5262861111111,0.0008749999999999999,0.00015833333333333332,13903,1.4239221641099546,6.903369459951499e-06,12.0,1.7,,5.152387191936182
88,4622765041186306304,0.5484834242329979,0.029524429,3.885785762742578,0.04275909,19.843354923428336,0.037057873,,False,8340.123987611367,3.3227434,15.884436,4395.83791552311,15.74599,16.230938,5655.277274585176,15.366761,0.86417675,,NOT_AVAILABLE,False,False,0,1.02260255e-13,5.108106e-13,5465.539,4.3276,-1.022,1653.2036,0.0224,0.0186,0.0101,65.08243501940102,-79.61394013019509,0.029983928,0.0296683,65.07942499999999,-79.61428055555555,0.0005625,9.999999999999999e-05,14095,2.306092529086797,1.1180252080008676e-05,31.5,2.9,,4.580253536281832
89,4622376295107348608,1.8566754495438205,0.06252857,3.144757232259201,0.07540794,16.883307609258846,0.075918615,,False,2030.2882567635204,1.7904747,17.418472,484.3621892177735,6.6209087,18.625616,2296.5683249001795,16.345198,2.2804184,,NOT_AVAILABLE,False,False,0,1.2559997e-13,6.349822e-13,3653.1648,4.3391,-0.4385,690.2997,0.6644,0.451,0.2675,65.20185876843775,-79.95153274593774,0.06014009,0.062197417,65.20245416666666,-79.95082500000001,0.0004458333333333333,7.777777777777778e-05,14431,2.575188784867532,1.248486754335786e-05,56.5,4.1,,8.762151974297428
90,4622353553256675712,2.7910451959968223,0.5196917,1.6967729882935894,0.6322634,6.3378633487715135,0.628689,1.2410213,False,1785.0148199649138,5.5401664,17.558262,811.3417867544647,10.4891,18.065533,2451.505516727547,16.274313,1.7912197,,NOT_AVAILABLE,False,False,0,7.9131694e-11,9.56347e-07,,,,,,,,65.30172829538981,-80.28227280644877,0.51564854,0.5133648,65.30523333333332,-80.28209166666666,0.0003749999999999999,6.111111111111111e-05,14711,2.227480427988131,1.0799129858877747e-05,84.7,5.2,,9.787096345848923
