RAh,RAm,RAs,eRA,DE-,DEd,DEm,DEs,eDE,S1.266,e_S1.266,Group,PixX,PixY
4,1,38.589,0.207,-,80,4,16.26,0.53,13.7,1.8,,3623.9,1918.0
4,1,39.076,0.191,-,79,53,10.22,0.5,15.6,1.9,,3649.9,2450.2
4,1,39.465,0.223,-,79,45,41.63,0.59,11.1,1.6,,3667.2,2808.6
4,1,39.504,0.072,-,79,49,41.88,0.19,114.0,5.9,,3657.4,2616.7
4,1,39.802,0.14,-,79,49,22.25,0.37,30.1,2.8,,3657.6,2632.4
4,1,39.911,0.161,-,79,54,57.81,0.42,23.0,2.4,,3643.7,2364.3
4,1,39.95,0.166,-,80,16,39.88,0.42,23.2,2.5,,3591.0,1324.0
4,1,40.02,0.124,-,79,48,6.98,0.33,39.7,3.4,,3660.1,2692.6
4,1,40.02,0.167,-,80,15,48.2,0.43,22.9,2.4,,3592.9,1365.3
4,1,40.104,0.238,-,80,6,47.06,0.61,10.4,1.5,,3614.7,1797.7
4,1,40.38,0.227,-,79,45,3.62,0.6,10.6,1.6,,3666.8,2839.1
4,1,40.431,0.211,-,79,54,19.48,0.55,12.8,1.7,,3644.2,2395.0
4,1,40.447,0.191,-,79,55,39.97,0.5,15.9,1.9,,3640.9,2330.7
4,1,40.524,0.216,-,79,51,52.59,0.57,12.2,1.7,,3649.9,2512.4
4,1,40.761,0.144,-,79,50,58.98,0.38,28.7,2.8,,3651.6,2555.2
4,1,40.798,0.087,-,79,45,13.66,0.23,81.4,5.2,,3665.5,2831.1
4,1,41.225,0.116,-,80,6,29.84,0.3,49.7,3.9,,3613.0,1811.5
4,1,41.289,0.199,-,80,5,23.0,0.51,15.1,1.9,,3615.6,1864.9
4,1,41.289,0.198,-,79,49,49.92,0.52,14.4,1.8,,3653.3,2610.4
4,1,41.432,0.234,-,79,54,36.97,0.61,10.4,1.5,,3641.4,2381.1
4,1,41.784,0.174,-,79,45,59.57,0.47,18.8,2.2,,3661.5,2794.5
4,1,42.084,0.197,-,79,45,35.81,0.52,14.4,1.9,,3661.8,2813.6
4,1,42.131,0.191,-,79,46,40.75,0.5,15.4,1.9,,3659.1,2761.7
4,1,42.223,0.119,-,79,51,45.43,0.31,44.5,3.6,,3646.7,2518.3
4,1,42.447,0.234,-,80,0,32.65,0.61,10.5,1.5,,3624.9,2097.0
4,1,42.861,0.206,-,79,53,26.45,0.54,13.4,1.7,,3641.2,2437.6
4,1,43.132,0.152,-,79,46,52.19,0.4,25.3,2.6,,3656.5,2752.6
4,1,43.206,0.068,-,80,7,45.19,0.18,133.6,6.4,,3605.9,1751.5
4,1,43.276,0.196,-,80,1,11.31,0.5,15.4,1.9,,3621.7,2066.2
4,1,43.614,0.231,-,80,9,14.32,0.59,11.2,1.6,,3601.5,1680.4
4,1,43.824,0.074,-,79,44,50.42,0.2,107.2,5.8,,3660.0,2850.0
4,1,43.89,0.09,-,79,48,13.32,0.24,78.6,5.1,,3651.7,2687.9
4,1,44.094,0.171,-,80,1,32.91,0.45,20.5,2.2,,3619.1,2049.1
4,1,44.185,0.139,-,80,11,50.65,0.35,33.6,3.0,,3594.0,1555.5
4,1,44.279,0.152,-,80,2,56.83,0.4,26.7,2.6,,3615.3,1982.0
4,1,44.387,0.24,-,80,12,56.87,0.61,10.5,1.6,,3591.0,1502.6
4,1,44.634,0.091,-,79,49,45.09,0.24,76.6,5.0,,3646.4,2614.7
4,1,45.071,0.105,-,80,6,0.71,0.27,61.6,4.4,,3606.3,1835.2
4,1,45.074,0.205,-,79,45,48.34,0.54,13.1,1.8,,3655.0,2803.9
4,1,45.183,0.194,-,80,4,53.03,0.5,15.8,1.9,,3608.8,1889.3
4,1,45.52,0.143,-,80,9,53.3,0.37,31.4,2.9,,3596.0,1649.4
4,1,45.677,0.172,-,80,12,11.51,0.44,21.2,2.3,,3590.2,1539.0
4,1,46.082,0.127,-,80,7,43.54,0.32,40.5,3.4,,3600.1,1753.1
4,1,46.258,0.128,-,80,14,22.88,0.32,40.9,3.5,,3583.7,1434.1
4,1,47.012,0.211,-,79,55,18.48,0.55,12.8,1.7,,3628.0,2348.5
4,1,47.189,0.141,-,79,49,51.57,0.37,30.5,2.9,,3640.7,2609.8
4,1,47.637,0.232,-,79,56,44.05,0.61,10.6,1.5,,3623.3,2280.2
4,1,48.123,0.184,-,80,3,47.37,0.48,17.7,2.0,,3605.3,1942.1
4,1,48.215,0.151,-,80,11,40.44,0.39,28.1,2.7,,3586.2,1564.1
4,1,48.27,0.055,-,79,49,5.53,0.14,205.6,8.4,,3640.3,2646.7
4,1,48.534,0.148,-,79,58,48.79,0.39,27.7,2.7,,3616.4,2180.7
4,1,48.783,0.229,-,80,5,1.15,0.59,11.2,1.6,,3601.0,1883.2
4,1,49.42,0.209,-,79,45,49.11,0.55,12.7,1.7,,3645.7,2803.7
4,1,49.478,0.08,-,80,11,28.49,0.21,102.4,5.7,,3584.1,1573.8
4,1,49.847,0.114,-,79,50,2.23,0.3,48.5,3.8,,3634.7,2601.5
4,1,50.139,0.133,-,80,8,16.11,0.34,36.6,3.2,,3590.5,1727.5
4,1,50.382,0.204,-,79,53,9.99,0.53,13.6,1.8,,3626.1,2451.6
4,1,50.408,0.235,-,79,52,5.41,0.62,10.1,1.5,,3628.6,2503.2
4,1,50.477,0.24,-,80,5,10.34,0.62,10.2,1.5,,3597.2,1876.0
4,1,50.556,0.191,-,80,3,56.77,0.49,16.5,1.9,,3599.9,1934.8
4,1,50.827,0.089,-,79,51,49.97,0.23,80.5,5.1,,3628.3,2515.5
4,1,51.012,0.217,-,79,47,23.24,0.57,11.8,1.7,,3638.5,2728.7
4,1,51.066,0.236,-,80,15,38.68,0.6,10.9,1.6,,3570.9,1374.0
4,1,51.466,0.15,-,79,58,57.67,0.39,26.9,2.6,,3610.0,2173.9
4,1,51.485,0.158,-,80,5,33.44,0.41,24.7,2.5,,3594.2,1857.6
4,1,51.759,0.181,-,79,54,13.09,0.48,17.7,2.0,,3620.7,2401.3
4,1,51.902,0.227,-,79,44,8.76,0.61,10.6,1.6,,3644.4,2884.2
4,1,52.248,0.129,-,79,47,1.29,0.34,36.2,3.2,,3636.8,2746.3
4,1,52.28,0.114,-,80,17,32.73,0.29,53.8,4.1,,3563.9,1283.0
4,1,52.828,0.183,-,79,56,20.04,0.48,17.5,2.0,,3613.4,2300.0
4,1,52.898,0.139,-,79,55,15.9,0.36,31.7,2.9,,3615.8,2351.2
4,1,53.082,0.135,-,79,54,39.92,0.35,33.6,3.0,,3616.8,2380.0
4,1,53.517,0.052,-,79,53,44.57,0.13,278.7,10.6,,3618.1,2424.3
4,1,53.567,0.067,-,79,45,17.47,0.18,130.8,6.4,,3638.1,2829.4
4,1,53.629,0.105,-,80,0,1.25,0.27,61.0,4.4,,3602.9,2123.3
4,1,53.818,0.105,-,80,17,22.01,0.27,63.8,4.5,,3561.2,1291.7
4,1,53.843,0.246,-,80,17,0.42,0.62,10.1,1.6,,3562.0,1309.0
4,1,53.891,0.147,-,80,2,43.74,0.38,29.0,2.7,,3595.9,1993.5
4,1,53.998,0.137,-,80,15,37.79,0.35,35.1,3.1,,3565.0,1375.0
4,1,54.007,0.24,-,80,17,53.73,0.6,10.7,1.6,,3559.6,1266.4
4,1,54.088,0.156,-,79,55,38.39,0.41,24.6,2.5,,3612.4,2333.4
4,1,54.555,0.147,-,79,49,47.28,0.39,27.3,2.7,,3625.3,2614.0
4,1,54.955,0.209,-,79,56,58.22,0.54,13.2,1.7,,3607.4,2269.7
4,1,55.433,0.217,-,79,54,43.21,0.57,12.1,1.6,,3611.8,2377.6
4,1,55.461,0.196,-,79,48,18.68,0.52,14.5,1.8,,3626.9,2684.9
4,1,55.476,0.226,-,80,7,32.35,0.58,11.6,1.6,,3581.2,1763.0
4,1,55.518,0.166,-,79,59,4.34,0.43,21.8,2.3,,3601.2,2169.0
4,1,55.942,0.16,-,80,9,0.66,0.41,24.4,2.5,,3576.8,1692.5
4,1,55.959,0.191,-,80,16,6.79,0.49,17.0,2.0,,3559.9,1352.1
4,1,56.141,0.197,-,79,50,57.72,0.52,14.5,1.8,,3619.2,2557.8
4,1,56.52,0.153,-,80,5,44.32,0.4,26.5,2.6,,3583.4,1849.5
4,1,56.614,0.198,-,79,53,41.91,0.52,14.5,1.8,,3611.7,2426.7
4,1,56.658,0.142,-,80,11,24.94,0.36,31.8,2.9,,3569.6,1577.3
4,1,56.795,0.239,-,80,11,58.47,0.61,10.5,1.5,,3568.0,1550.5
4,1,56.919,0.181,-,79,45,24.86,0.49,17.2,2.0,,3630.7,2823.9
4,1,57.193,0.204,-,80,10,7.46,0.52,14.4,1.8,,3571.6,1639.3
4,1,57.392,0.11,-,79,46,31.58,0.3,52.0,4.0,,3627.0,2770.6
4,1,57.459,0.054,-,80,17,21.48,0.13,262.4,10.1,,3553.9,1292.5
4,1,57.473,0.118,-,79,52,13.27,0.31,45.2,3.7,,3613.4,2497.6
4,1,57.608,0.152,-,79,54,3.59,0.4,25.9,2.6,,3608.8,2409.5
4,1,57.615,0.055,-,79,51,48.57,0.14,206.0,8.4,,3614.1,2517.4
4,1,57.939,0.191,-,80,8,1.23,0.49,16.6,2.0,,3575.0,1740.2
4,1,58.109,0.228,-,80,17,35.99,0.57,11.8,1.7,,3552.0,1281.0
4,1,58.12,0.139,-,80,15,25.8,0.35,33.9,3.1,,3557.1,1385.0
4,1,58.459,0.218,-,79,43,43.31,0.58,11.6,1.7,,3631.4,2905.2
4,1,58.498,0.21,-,79,56,40.06,0.55,13.0,1.7,,3600.7,2284.5
4,1,58.542,0.114,-,79,47,50.76,0.3,47.6,3.8,,3621.5,2707.5
4,1,58.575,0.201,-,79,49,48.36,0.53,14.0,1.8,,3616.8,2613.5
4,1,58.626,0.127,-,80,13,53.7,0.32,41.3,3.5,,3559.7,1458.7
4,1,58.66,0.064,-,79,56,20.14,0.16,150.9,6.8,,3601.2,2300.5
4,1,58.725,0.145,-,80,18,2.79,0.36,31.4,2.9,,3549.7,1259.6
4,1,59.036,0.204,-,79,57,44.42,0.53,13.9,1.8,,3597.1,2233.2
4,1,59.139,0.15,-,79,54,25.82,0.4,26.6,2.6,,3604.7,2391.9
4,1,59.263,0.219,-,80,16,48.68,0.55,12.8,1.8,,3551.5,1318.9
4,1,59.358,0.174,-,79,53,15.26,0.46,19.2,2.1,,3607.0,2448.3
4,1,59.596,0.165,-,79,55,39.14,0.44,21.7,2.3,,3600.8,2333.3
4,1,59.598,0.216,-,79,58,57.52,0.56,12.4,1.6,,3593.0,2174.8
4,1,59.601,0.21,-,79,57,6.54,0.55,13.1,1.7,,3597.4,2263.5
4,1,59.639,0.08,-,80,7,53.33,0.21,101.4,5.6,,3571.8,1746.7
4,1,59.679,0.134,-,80,9,38.01,0.34,36.1,3.2,,3567.6,1663.1
4,1,59.694,0.143,-,80,3,0.74,0.37,30.6,2.8,,3583.2,1980.5
4,1,59.946,0.113,-,79,49,19.05,0.3,49.5,3.9,,3615.0,2637.1
4,1,59.946,0.198,-,80,13,37.25,0.5,15.7,1.9,,3557.7,1471.9
4,1,59.962,0.176,-,80,12,59.82,0.45,19.9,2.2,,3559.1,1501.8
4,2,0.009,0.178,-,79,46,59.65,0.48,17.9,2.1,,3620.4,2748.5
4,2,0.012,0.173,-,79,58,1.34,0.46,19.7,2.2,,3594.4,2219.8
4,2,0.192,0.153,-,79,44,57.62,0.41,24.7,2.5,,3624.8,2846.0
4,2,0.697,0.15,-,80,1,13.55,0.39,27.2,2.6,,3585.4,2066.2
4,2,0.698,0.192,-,80,16,13.72,0.49,16.9,2.0,,3550.0,1347.0
4,2,0.872,0.078,-,80,0,0.66,0.2,103.9,5.7,,3587.9,2124.5
4,2,1.049,0.201,-,79,48,47.31,0.53,13.9,1.8,,3613.9,2662.6
4,2,1.181,0.122,-,79,44,16.16,0.32,40.7,3.5,,3624.3,2879.2
4,2,1.572,0.223,-,79,55,22.8,0.58,11.5,1.6,,3597.3,2346.6
4,2,1.661,0.046,-,79,49,5.46,0.12,684.9,24.4,,3611.9,2648.1
4,2,1.679,0.106,-,79,51,39.67,0.28,57.0,4.2,,3605.8,2524.9
4,2,1.783,0.134,-,79,47,29.99,0.35,33.6,3.0,,3615.4,2724.4
4,2,2.432,0.098,-,79,43,25.97,0.26,65.9,4.6,,3623.6,2919.5
4,2,2.492,0.164,-,80,17,41.58,0.42,23.8,2.5,,3542.9,1277.0
4,2,2.628,0.068,-,80,9,40.83,0.18,136.0,6.5,,3561.5,1661.1
4,2,2.815,0.151,-,80,15,38.23,0.38,28.6,2.8,,3547.1,1375.6
4,2,2.875,0.205,-,79,43,42.37,0.55,13.1,1.8,,3622.0,2906.4
4,2,2.892,0.07,-,80,3,24.53,0.18,125.5,6.2,,3575.7,1961.8
4,2,2.951,0.176,-,79,49,40.83,0.47,18.5,2.1,,3607.8,2620.0
4,2,2.989,0.232,-,80,16,54.98,0.59,11.3,1.6,,3543.8,1314.2
4,2,3.048,0.239,-,80,0,36.01,0.62,10.0,1.5,,3582.0,2096.5
4,2,3.132,0.125,-,79,52,52.52,0.33,39.6,3.3,,3599.9,2466.8
4,2,3.449,0.208,-,79,50,44.38,0.55,13.0,1.7,,3604.3,2569.3
4,2,3.761,0.226,-,80,9,48.22,0.58,11.7,1.6,,3558.9,1655.3
4,2,3.777,0.138,-,79,48,50.85,0.36,31.6,2.9,,3608.0,2660.0
4,2,3.91,0.177,-,80,18,29.0,0.45,20.2,2.3,,3538.2,1239.2
4,2,4.233,0.215,-,80,7,44.8,0.55,12.8,1.7,,3562.7,1754.0
4,2,4.554,0.199,-,80,10,20.86,0.5,15.4,1.9,,3556.0,1629.3
4,2,4.829,0.167,-,79,49,33.84,0.45,20.5,2.2,,3604.1,2625.8
4,2,5.116,0.127,-,79,51,35.69,0.33,38.0,3.3,,3598.7,2528.4
4,2,5.177,0.136,-,79,45,33.56,0.36,32.1,3.0,,3612.7,2817.8
4,2,5.497,0.221,-,79,53,37.2,0.58,11.6,1.6,,3593.2,2431.4
4,2,5.61,0.164,-,79,50,23.64,0.44,21.5,2.3,,3600.5,2586.1
4,2,5.797,0.208,-,80,13,18.38,0.53,14.0,1.8,,3546.5,1487.6
4,2,5.808,0.142,-,79,59,7.62,0.37,30.7,2.8,,3579.7,2167.4
4,2,5.84,0.137,-,79,58,10.42,0.36,33.0,3.0,,3581.8,2213.1
4,2,6.008,0.09,-,80,3,4.94,0.23,82.2,5.1,,3570.0,1977.8
4,2,6.283,0.132,-,80,1,58.51,0.34,36.3,3.2,,3572.0,2030.9
4,2,6.563,0.182,-,79,46,33.07,0.49,17.1,2.0,,3607.5,2770.4
4,2,6.77,0.233,-,79,58,23.24,0.61,10.6,1.5,,3579.4,2203.0
4,2,6.792,0.222,-,80,8,55.82,0.57,12.1,1.6,,3554.7,1697.5
4,2,7.163,0.195,-,80,0,20.87,0.5,15.4,1.9,,3574.0,2109.0
4,2,7.35,0.085,-,79,57,17.17,0.22,90.2,5.4,,3580.8,2255.8
4,2,7.453,0.225,-,80,2,16.14,0.58,11.6,1.6,,3568.9,2016.9
4,2,8.123,0.163,-,80,17,29.76,0.41,24.2,2.5,,3532.0,1287.0
4,2,8.152,0.223,-,79,51,44.16,0.58,11.3,1.6,,3592.0,2522.0
4,2,8.349,0.061,-,80,17,41.96,0.16,179.5,7.6,,3531.1,1277.2
4,2,8.726,0.182,-,80,8,30.85,0.47,18.4,2.1,,3551.7,1717.6
4,2,9.026,0.166,-,80,8,40.51,0.43,22.4,2.3,,3550.7,1709.9
4,2,9.05,0.128,-,79,43,48.39,0.34,36.1,3.2,,3608.6,2902.2
4,2,9.075,0.128,-,79,57,52.91,0.33,38.7,3.3,,3575.8,2227.4
4,2,9.144,0.137,-,80,18,44.94,0.34,36.2,3.2,,3527.0,1227.0
4,2,9.148,0.114,-,79,49,31.56,0.3,47.8,3.8,,3595.0,2628.0
4,2,9.42,0.129,-,80,4,32.79,0.33,38.9,3.3,,3559.5,1907.9
4,2,9.834,0.182,-,79,44,31.05,0.49,16.9,2.0,,3605.2,2868.2
4,2,9.956,0.055,-,80,18,33.45,0.14,247.9,9.6,,3525.8,1236.2
4,2,10.084,0.202,-,79,56,45.91,0.53,14.1,1.8,,3576.2,2281.1
4,2,10.431,0.048,-,79,42,59.79,0.13,400.6,14.6,,3607.5,2941.2
4,2,10.607,0.211,-,80,15,2.68,0.53,13.8,1.8,,3532.7,1404.7
4,2,10.782,0.215,-,80,18,15.34,0.54,13.3,1.8,,3524.9,1250.8
4,2,10.802,0.175,-,79,56,24.25,0.46,19.2,2.1,,3575.6,2298.4
4,2,10.821,0.222,-,79,55,6.68,0.58,11.6,1.6,,3578.5,2360.4
4,2,10.867,0.21,-,80,4,17.29,0.54,13.3,1.7,,3557.1,1920.5
4,2,11.051,0.191,-,79,44,53.2,0.51,15.2,1.9,,3601.8,2850.7
4,2,11.075,0.236,-,79,52,53.95,0.62,10.1,1.5,,3583.1,2466.5
4,2,11.134,0.122,-,80,2,11.42,0.31,43.2,3.5,,3561.5,2021.1
4,2,11.374,0.067,-,80,14,39.92,0.17,142.9,6.7,,3532.0,1423.0
4,2,11.401,0.158,-,80,1,8.16,0.41,24.4,2.5,,3563.4,2071.6
4,2,11.514,0.186,-,80,17,13.98,0.48,18.1,2.1,,3525.8,1299.9
4,2,11.632,0.19,-,79,50,48.82,0.5,15.9,1.9,,3586.8,2566.6
4,2,11.643,0.179,-,80,8,9.61,0.46,19.0,2.1,,3546.6,1734.9
4,2,11.65,0.107,-,80,9,18.35,0.28,60.1,4.3,,3543.9,1680.0
4,2,12.207,0.206,-,79,49,52.25,0.54,13.3,1.7,,3587.8,2611.8
4,2,12.34,0.13,-,79,58,6.46,0.34,36.9,3.2,,3568.4,2216.9
4,2,12.691,0.158,-,80,12,25.59,0.41,25.1,2.5,,3534.5,1530.5
4,2,13.438,0.064,-,80,3,24.51,0.17,148.6,6.8,,3553.9,1962.9
4,2,13.821,0.12,-,80,11,36.15,0.3,47.6,3.8,,3534.1,1570.1
4,2,13.9,0.138,-,79,44,20.47,0.37,31.2,2.9,,3597.0,2877.1
4,2,13.94,0.221,-,79,53,7.42,0.58,11.6,1.6,,3576.6,2456.0
4,2,14.148,0.118,-,79,48,54.85,0.31,44.6,3.6,,3585.9,2657.9
4,2,14.537,0.164,-,80,4,6.27,0.43,22.8,2.3,,3550.0,1929.6
4,2,14.564,0.222,-,80,12,7.28,0.56,12.2,1.6,,3531.4,1545.3
4,2,15.115,0.198,-,79,56,18.98,0.52,14.7,1.8,,3566.8,2303.1
4,2,15.199,0.155,-,79,55,22.23,0.41,24.8,2.5,,3568.8,2348.4
4,2,15.236,0.088,-,79,45,8.56,0.23,80.6,5.1,,3592.3,2838.8
4,2,15.356,0.19,-,80,7,43.69,0.49,16.7,2.0,,3539.9,1756.0
4,2,15.484,0.221,-,80,9,16.12,0.56,12.2,1.6,,3536.1,1682.1
4,2,15.936,0.061,-,80,7,57.89,0.16,169.2,7.3,,3538.2,1744.7
4,2,16.034,0.205,-,79,43,40.09,0.55,13.1,1.8,,3594.0,2909.6
4,2,16.549,0.235,-,79,50,32.63,0.62,10.0,1.5,,3577.0,2580.0
4,2,16.841,0.221,-,79,53,50.15,0.58,11.6,1.6,,3568.8,2422.2
4,2,16.846,0.218,-,79,44,39.76,0.58,11.6,1.6,,3589.9,2862.0
4,2,16.861,0.163,-,79,47,5.66,0.44,21.4,2.3,,3584.3,2745.4
4,2,16.865,0.17,-,80,7,13.76,0.44,21.3,2.2,,3538.0,1780.0
4,2,16.897,0.138,-,79,50,54.76,0.36,31.6,2.9,,3575.4,2562.3
4,2,17.113,0.217,-,79,48,54.41,0.57,11.9,1.6,,3579.6,2658.5
4,2,17.128,0.183,-,80,16,15.0,0.47,18.6,2.1,,3516.7,1347.6
4,2,17.14,0.111,-,79,47,47.29,0.3,51.5,4.0,,3582.1,2712.2
4,2,17.358,0.057,-,79,45,17.83,0.15,183.1,7.7,,3587.4,2831.6
4,2,17.614,0.097,-,80,4,51.39,0.25,72.2,4.8,,3541.9,1893.9
4,2,17.88,0.155,-,79,50,16.18,0.41,24.5,2.5,,3574.9,2593.3
4,2,18.152,0.225,-,80,8,31.79,0.57,11.8,1.6,,3532.3,1717.8
4,2,18.204,0.201,-,80,8,13.84,0.51,14.8,1.8,,3532.9,1732.2
4,2,18.623,0.147,-,80,7,31.16,0.38,29.4,2.8,,3533.7,1766.3
4,2,19.033,0.094,-,80,9,15.27,0.24,76.3,5.0,,3528.9,1683.2
4,2,19.371,0.236,-,80,19,36.07,0.59,11.1,1.6,,3504.5,1187.1
4,2,19.492,0.232,-,79,43,49.29,0.62,10.1,1.5,,3586.2,2902.6
4,2,19.536,0.162,-,80,0,35.54,0.42,23.1,2.4,,3547.7,2098.5
4,2,19.771,0.207,-,79,43,17.15,0.55,12.8,1.8,,3586.8,2928.3
4,2,19.798,0.229,-,80,7,49.33,0.58,11.4,1.5,,3530.6,1751.9
4,2,19.862,0.112,-,80,14,7.24,0.29,54.5,4.1,,3516.0,1449.9
4,2,19.882,0.096,-,79,47,30.33,0.25,69.6,4.7,,3576.9,2726.0
4,2,19.885,0.201,-,79,57,14.89,0.52,14.3,1.8,,3554.6,2258.9
4,2,19.976,0.192,-,80,0,1.28,0.5,15.9,1.9,,3548.1,2125.9
4,2,19.998,0.15,-,79,59,47.36,0.39,26.9,2.6,,3548.6,2137.1
4,2,20.029,0.209,-,80,3,1.18,0.54,13.4,1.7,,3541.1,1982.2
4,2,20.215,0.201,-,80,9,47.4,0.51,15.1,1.8,,3525.2,1657.6
4,2,20.267,0.163,-,80,4,45.21,0.42,22.9,2.3,,3536.7,1899.1
4,2,20.493,0.115,-,79,44,12.9,0.3,46.3,3.7,,3583.2,2883.8
4,2,20.804,0.172,-,80,16,11.25,0.44,21.5,2.3,,3509.4,1350.9
4,2,20.82,0.151,-,79,48,19.98,0.4,25.9,2.6,,3573.1,2686.4
4,2,20.9,0.209,-,80,2,35.5,0.54,13.4,1.7,,3540.3,2002.8
4,2,20.958,0.101,-,80,12,17.2,0.26,68.8,4.7,,3518.0,1538.0
4,2,20.96,0.149,-,79,43,42.86,0.4,26.0,2.6,,3583.3,2907.9
4,2,21.017,0.151,-,79,47,39.02,0.4,25.8,2.6,,3574.2,2719.2
4,2,21.047,0.201,-,79,45,20.76,0.53,13.8,1.8,,3579.4,2829.7
4,2,21.331,0.1,-,79,54,37.04,0.26,65.3,4.6,,3557.6,2385.2
4,2,21.508,0.149,-,79,41,54.56,0.4,26.0,2.6,,3586.3,2994.5
4,2,21.754,0.206,-,80,16,43.61,0.52,14.6,1.9,,3506.2,1325.2
4,2,21.843,0.17,-,79,50,56.86,0.45,19.9,2.2,,3564.9,2561.2
4,2,21.873,0.116,-,79,48,0.86,0.3,46.7,3.7,,3571.6,2701.8
4,2,21.952,0.232,-,80,4,53.44,0.6,10.9,1.5,,3532.9,1892.7
4,2,22.396,0.057,-,79,44,28.19,0.15,182.8,7.7,,3578.5,2871.8
4,2,22.398,0.124,-,80,18,22.24,0.31,45.0,3.7,,3501.2,1246.4
4,2,22.897,0.178,-,80,7,50.94,0.46,19.2,2.1,,3524.2,1750.9
4,2,23.122,0.097,-,80,10,52.64,0.25,72.8,4.8,,3516.8,1605.8
4,2,23.615,0.191,-,80,0,50.25,0.49,16.3,1.9,,3538.7,2087.2
4,2,24.355,0.236,-,80,3,37.51,0.61,10.5,1.5,,3530.8,1953.6
4,2,24.465,0.084,-,80,8,47.02,0.22,92.9,5.4,,3518.8,1706.3
4,2,24.54,0.19,-,80,18,48.45,0.49,17.4,2.1,,3495.8,1225.7
4,2,25.104,0.234,-,79,55,15.97,0.61,10.3,1.5,,3548.2,2354.4
4,2,25.308,0.223,-,79,59,47.02,0.58,11.6,1.5,,3537.5,2137.9
4,2,25.408,0.077,-,80,15,3.77,0.19,110.7,5.9,,3502.6,1405.3
4,2,25.615,0.209,-,79,43,18.75,0.56,12.6,1.7,,3574.3,2927.6
4,2,25.876,0.228,-,79,57,18.55,0.59,11.0,1.5,,3542.0,2256.6
4,2,26.16,0.089,-,80,8,16.18,0.22,85.0,5.2,,3516.5,1731.1
4,2,26.18,0.178,-,79,52,3.88,0.47,18.2,2.0,,3553.2,2508.1
4,2,26.366,0.181,-,80,11,5.21,0.47,18.8,2.1,,3509.7,1596.0
4,2,26.387,0.074,-,79,51,29.38,0.2,108.0,5.8,,3554.1,2535.6
4,2,26.516,0.154,-,80,14,7.4,0.4,26.7,2.6,,3502.5,1450.4
4,2,26.532,0.195,-,80,3,5.06,0.5,15.6,1.9,,3527.5,1979.7
4,2,27.209,0.074,-,79,48,23.0,0.19,111.3,5.9,,3559.4,2684.7
4,2,27.211,0.137,-,80,18,47.62,0.34,36.2,3.2,,3490.5,1226.6
4,2,27.327,0.187,-,79,46,48.34,0.49,16.2,1.9,,3562.7,2760.3
4,2,27.544,0.048,-,80,12,29.59,0.12,1035.6,36.8,,3504.1,1528.7
4,2,27.696,0.161,-,80,11,43.4,0.41,24.3,2.5,,3505.5,1565.6
4,2,27.947,0.117,-,80,6,33.84,0.3,49.0,3.8,,3516.7,1813.0
4,2,28.281,0.189,-,79,49,40.32,0.5,15.8,1.9,,3554.2,2623.0
4,2,28.304,0.178,-,80,5,22.08,0.46,19.1,2.1,,3518.7,1870.4
4,2,28.335,0.095,-,80,5,31.92,0.24,74.6,4.9,,3518.2,1862.6
4,2,28.387,0.175,-,79,43,13.84,0.47,18.4,2.1,,3568.5,2931.8
4,2,28.407,0.207,-,79,54,22.83,0.54,13.3,1.7,,3543.3,2397.2
4,2,28.731,0.202,-,80,9,9.8,0.51,14.7,1.8,,3509.2,1688.5
4,2,28.925,0.238,-,80,10,37.06,0.61,10.6,1.5,,3505.5,1618.8
4,2,28.929,0.174,-,79,46,14.88,0.47,18.8,2.1,,3560.6,2787.2
4,2,28.992,0.202,-,79,47,15.96,0.53,13.7,1.8,,3558.1,2738.4
4,2,29.154,0.21,-,80,10,50.25,0.53,13.6,1.7,,3504.6,1608.2
4,2,29.289,0.237,-,79,55,17.98,0.62,10.1,1.4,,3539.4,2353.2
4,2,29.987,0.201,-,80,6,20.35,0.51,14.8,1.8,,3513.0,1824.0
4,2,30.018,0.15,-,80,19,17.56,0.38,29.4,2.8,,3483.7,1202.9
4,2,30.034,0.165,-,80,15,47.27,0.42,23.3,2.4,,3491.6,1371.0
4,2,30.383,0.053,-,80,12,11.75,0.13,280.4,10.6,,3499.0,1543.2
4,2,30.403,0.214,-,80,8,2.1,0.55,13.0,1.7,,3508.3,1742.7
4,2,30.424,0.168,-,80,18,45.93,0.43,22.7,2.4,,3484.1,1228.2
4,2,30.436,0.213,-,80,1,42.64,0.55,12.8,1.6,,3522.5,2046.0
4,2,30.574,0.19,-,80,2,56.26,0.49,16.5,1.9,,3519.5,1987.2
4,2,30.673,0.18,-,79,49,5.01,0.48,17.6,2.0,,3550.5,2651.4
4,2,30.69,0.094,-,80,18,30.55,0.23,79.7,5.1,,3484.1,1240.6
4,2,30.828,0.225,-,80,9,48.93,0.57,11.8,1.6,,3503.4,1657.4
4,2,30.91,0.206,-,80,0,56.82,0.53,13.7,1.7,,3523.3,2082.6
4,2,30.929,0.128,-,79,41,6.31,0.34,36.1,3.2,,3567.9,3034.0
4,2,30.966,0.223,-,79,53,15.77,0.58,11.4,1.5,,3540.4,2451.1
4,2,31.066,0.223,-,79,54,14.57,0.58,11.4,1.5,,3538.0,2404.1
4,2,31.28,0.217,-,79,48,54.47,0.57,11.9,1.6,,3549.6,2659.9
4,2,31.329,0.188,-,80,4,39.24,0.49,17.0,2.0,,3514.0,1904.9
